frame,ball_x,ball_y
frame_2046,991.35,98.93
frame_2048,992.15,99.45
frame_2050,993.28,96.81
frame_2052,994.20,98.75
frame_2054,994.86,100.91
frame_2056,995.88,104.59
frame_2058,995.33,108.28
frame_2060,998.03,108.05
frame_2062,998.95,111.89
frame_2064,1000.93,115.21
frame_2066,1001.58,118.73
frame_2068,1005.82,125.45
frame_2070,1004.99,131.31
frame_2072,1007.04,133.76
frame_2074,1008.14,137.54
frame_2076,1012.40,141.78
frame_2078,1919,0
frame_2080,1919,0
frame_2082,1919,0
frame_2084,1919,0
frame_2086,1919,0
frame_2088,1919,0
frame_2090,1919,0
frame_2092,1919,0
frame_2094,1919,0
frame_2096,1919,0
frame_2098,1919,0
frame_2100,1919,0
frame_2102,1023.26,150.04
frame_2104,1919,0
frame_2106,1919,0
frame_2108,1919,0
frame_2110,1024.57,129.29
frame_2112,866.48,108.65
frame_2114,852.72,111.11
frame_2116,848.38,123.61
frame_2118,831.89,107.19
frame_2120,964.84,155.10
frame_2122,965.35,152.19
frame_2124,966.29,144.20
frame_2126,965.96,134.59
frame_2128,966.25,127.70
frame_2130,967.69,117.46
frame_2132,967.48,111.85
frame_2134,968.05,104.49
frame_2136,967.93,100.07
frame_2138,968.28,95.43
frame_2140,964.79,89.09
frame_2142,965.73,85.44
frame_2144,966.19,80.17
frame_2146,967.57,77.58
frame_2148,966.41,73.55
frame_2150,965.90,71.23
frame_2152,966.88,68.38
frame_2154,966.35,66.76
frame_2156,966.42,67.73
frame_2158,965.78,66.11
frame_2160,962.85,68.42
frame_2162,963.34,69.39
frame_2164,962.75,68.92
frame_2166,962.81,70.25
frame_2168,962.95,70.56
frame_2170,962.39,71.44
frame_2172,962.68,72.21
frame_2174,962.22,74.82
frame_2176,961.94,78.34
frame_2178,961.57,79.76
frame_2180,961.53,87.13
frame_2182,961.76,91.74
frame_2184,962.01,95.95
frame_2186,961.99,101.85
frame_2188,962.02,109.55
frame_2190,952.27,112.52
frame_2192,944.71,115.64
frame_2194,934.08,120.06
frame_2196,922.76,125.97
frame_2198,912.71,136.21
frame_2200,898.11,145.14
frame_2202,886.72,153.67
frame_2204,871.68,163.84
frame_2206,857.33,175.36
frame_2208,843.45,188.51
frame_2210,823.24,206.86
frame_2212,808.28,225.41
frame_2214,789.24,245.56
frame_2216,768.17,264.18
frame_2218,742.19,288.73
frame_2220,722.10,317.67
frame_2222,698.71,345.98
frame_2224,668.65,386.81
frame_2226,642.85,411.02
frame_2228,618.53,409.56
frame_2230,589.34,417.09
frame_2232,568.57,414.80
frame_2234,542.34,418.91
frame_2236,507.50,419.73
frame_2238,474.34,432.60
frame_2240,442.29,435.62
frame_2242,406.03,449.02
frame_2244,365.48,465.27
frame_2246,327.25,479.84
frame_2248,286.99,500.48
frame_2250,242.49,523.01
frame_2252,199.36,550.35
frame_2254,150.59,583.87
frame_2256,107.23,615.16
frame_2258,67.70,627.24
frame_2260,99.69,596.78
frame_2262,194.77,516.39
frame_2264,267.54,450.96
frame_2266,348.32,392.28
frame_2268,413.66,339.56
frame_2270,471.93,303.10
frame_2272,526.53,263.71
frame_2274,581.46,232.36
frame_2276,620.02,211.67
frame_2278,651.73,193.40
frame_2280,693.80,178.62
frame_2282,727.15,163.23
frame_2284,753.03,155.49
frame_2286,781.72,143.98
frame_2288,805.50,137.63
frame_2290,821.86,135.36
frame_2292,847.92,129.67
frame_2294,868.95,127.23
frame_2296,887.27,126.49
frame_2298,906.50,126.39
frame_2300,916.33,127.79
frame_2302,932.25,130.41
frame_2304,944.34,132.12
frame_2306,956.76,134.86
frame_2308,969.30,139.98
frame_2310,977.61,145.12
frame_2312,987.34,146.58
frame_2314,996.56,151.76
frame_2316,1006.60,158.51
frame_2318,1017.05,165.87
frame_2320,1032.07,173.06
frame_2322,1048.13,168.44
frame_2324,1050.59,169.31
frame_2326,1051.02,171.82
frame_2328,1055.83,178.30
frame_2330,1056.59,207.25
frame_2332,1062.56,216.58
frame_2334,1070.55,223.87
frame_2336,1072.95,225.06
frame_2338,1076.13,220.55
frame_2340,1074.36,154.14
frame_2342,1083.65,155.82
frame_2344,1086.77,156.81
frame_2346,1093.22,159.33
frame_2348,1096.65,158.87
frame_2350,1102.27,147.77
frame_2352,1104.18,141.74
frame_2354,1106.93,137.22
frame_2356,1110.55,133.47
frame_2358,1114.02,129.00
frame_2360,1116.80,125.04
frame_2362,1118.71,120.12
frame_2364,1118.87,118.26
frame_2366,1118.77,115.17
frame_2368,1118.32,113.01
frame_2370,1101.41,104.98
frame_2372,1099.42,101.95
frame_2374,1089.93,88.63
frame_2376,1075.08,67.97
frame_2378,1074.06,69.94
frame_2380,1066.60,59.70
frame_2382,1061.72,57.53
frame_2384,1052.71,50.37
frame_2386,1044.98,47.76
frame_2388,1030.06,34.71
frame_2390,1024.90,35.21
frame_2392,1019.06,32.95
frame_2394,1007.42,27.56
frame_2396,995.10,22.48
frame_2398,987.77,23.67
frame_2400,980.33,26.40
frame_2402,971.15,26.52
frame_2404,964.35,26.56
frame_2406,954.96,28.36
frame_2408,947.81,30.08
frame_2410,935.04,34.06
frame_2412,927.25,34.47
frame_2414,911.21,44.59
frame_2416,902.77,49.37
frame_2418,893.07,56.83
frame_2420,884.09,65.02
frame_2422,873.14,73.44
frame_2424,862.60,85.98
frame_2426,849.77,99.00
frame_2428,841.05,112.73
frame_2430,825.59,130.89
frame_2432,814.92,149.49
frame_2434,804.49,168.30
frame_2436,792.71,189.12
frame_2438,778.26,213.60
frame_2440,765.89,239.18
frame_2442,752.62,268.79
frame_2444,743.26,298.39
frame_2446,728.50,329.72
frame_2448,714.90,363.69
frame_2450,701.37,406.25
frame_2452,690.88,444.64
frame_2454,676.17,468.61
frame_2456,662.50,467.34
frame_2458,647.91,448.55
frame_2460,630.18,437.97
frame_2462,614.25,423.71
frame_2464,603.04,415.49
frame_2466,582.89,402.73
frame_2468,566.27,394.14
frame_2470,543.71,383.05
frame_2472,533.92,377.00
frame_2474,514.08,367.96
frame_2476,493.18,365.17
frame_2478,470.41,363.38
frame_2480,449.27,363.40
frame_2482,432.99,365.11
frame_2484,406.87,367.29
frame_2486,385.96,373.88
frame_2488,363.08,376.60
frame_2490,338.74,394.45
frame_2492,315.53,399.84
frame_2494,288.91,416.52
frame_2496,268.85,433.81
frame_2498,241.19,452.61
frame_2500,223.50,474.92
frame_2502,191.15,504.00
frame_2504,174.85,524.36
frame_2506,165.50,532.59
frame_2508,304.53,289.88
frame_2510,330.85,362.53
frame_2512,395.82,303.42
frame_2514,450.56,249.78
frame_2516,509.30,205.82
frame_2518,552.50,174.35
frame_2520,590.39,145.58
frame_2522,630.82,119.06
frame_2524,663.18,101.41
frame_2526,690.11,86.45
frame_2528,715.08,71.74
frame_2530,735.70,67.19
frame_2532,763.97,59.87
frame_2534,783.63,50.59
frame_2536,803.10,46.69
frame_2538,816.04,45.41
frame_2540,829.28,45.07
frame_2542,844.90,44.97
frame_2544,858.95,45.41
frame_2546,872.44,49.34
frame_2548,882.83,52.53
frame_2550,891.99,56.21
frame_2552,901.89,58.06
frame_2554,910.78,62.15
frame_2556,918.09,67.77
frame_2558,925.04,72.75
frame_2560,937.39,83.27
frame_2562,942.27,88.05
frame_2564,948.59,94.39
frame_2566,955.21,102.34
frame_2568,961.51,110.88
frame_2570,965.00,117.97
frame_2572,970.88,126.46
frame_2574,976.99,135.02
frame_2576,982.81,142.93
frame_2578,989.18,151.91
frame_2580,990.49,163.57
frame_2582,994.59,167.90
frame_2584,1004.00,185.88
frame_2586,1006.63,191.95
frame_2588,1009.86,192.97
frame_2590,1006.92,212.49
frame_2592,1010.18,218.18
frame_2594,1014.87,217.50
frame_2596,1018.52,212.88
frame_2598,1021.95,195.53
frame_2600,1919,0
frame_2602,1919,0
frame_2604,1919,0
frame_2606,1919,0
frame_2608,1919,0
frame_2610,1255.33,100.27
frame_2612,1046.45,140.81
frame_2614,1036.37,137.35
frame_2616,1035.82,130.96
frame_2618,1035.14,127.49
frame_2620,1038.52,119.35
frame_2622,1040.78,117.13
frame_2624,1041.86,114.57
frame_2626,1043.06,113.69
frame_2628,1045.35,111.60
frame_2630,1046.71,109.74
frame_2632,1047.39,109.65
frame_2634,1048.83,109.39
frame_2636,1049.59,109.86
frame_2638,1052.04,111.19
frame_2640,1055.01,116.89
frame_2642,1055.64,118.24
frame_2644,1057.45,119.55
frame_2646,1058.21,120.76
frame_2648,1056.53,124.99
frame_2650,1062.17,133.58
frame_2652,1059.44,131.52
frame_2654,1058.76,105.12
frame_2656,1051.96,100.90
frame_2658,1049.36,94.58
frame_2660,1045.97,84.73
frame_2662,1043.00,73.98
frame_2664,1037.70,55.04
frame_2666,1033.18,45.66
frame_2668,1023.44,34.12
frame_2670,1025.27,25.68
frame_2672,1024.41,15.35
frame_2674,1021.13,10.19
frame_2676,1019.73,9.41
frame_2678,1019.81,10.54
frame_2680,1919,0
frame_2682,1919,0
frame_2684,1919,0
frame_2686,1919,0
frame_2688,1919,0
frame_2690,1919,0
frame_2692,929.78,101.40
frame_2694,933.58,98.88
frame_2696,936.98,98.08
frame_2698,939.18,95.37
frame_2700,1919,0
frame_2702,1919,0
frame_2704,1919,0
frame_2706,1919,0
frame_2708,1919,0
frame_2710,1919,0
frame_2712,1919,0
frame_2714,1919,0
frame_2716,311.05,655.73
frame_2718,1919,0
frame_2720,1919,0
frame_2722,1919,0
frame_2724,1919,0
frame_2726,1919,0
frame_2728,1919,0
frame_2730,551.21,134.15
frame_2732,1919,0
frame_2734,834.04,13.22
frame_2736,836.76,18.57
frame_2738,837.19,23.49
frame_2740,830.41,44.62
frame_2742,823.71,61.46
frame_2744,817.65,88.46
frame_2746,809.28,117.50
frame_2748,801.82,146.40
frame_2750,792.30,180.68
frame_2752,785.96,214.19
frame_2754,779.07,251.56
frame_2756,772.86,290.00
frame_2758,763.33,335.82
frame_2760,752.44,381.13
frame_2762,745.49,431.07
frame_2764,741.64,483.29
frame_2766,731.37,534.56
frame_2768,1899.38,291.17
frame_2770,704.43,501.74
frame_2772,693.61,484.35
frame_2774,682.43,468.24
frame_2776,665.62,446.00
frame_2778,649.48,425.47
frame_2780,627.01,406.72
frame_2782,612.01,394.10
frame_2784,597.03,374.60
frame_2786,579.50,358.53
frame_2788,558.16,348.06
frame_2790,535.02,334.72
frame_2792,512.13,323.07
frame_2794,487.56,311.50
frame_2796,465.35,303.14
frame_2798,439.06,297.95
frame_2800,410.89,295.38
frame_2802,384.00,295.32
frame_2804,348.01,296.20
frame_2806,326.41,298.44
frame_2808,292.14,312.09
frame_2810,253.34,324.20
frame_2812,219.65,344.24
frame_2814,181.88,359.73
frame_2816,143.32,387.01
frame_2818,102.70,417.79
frame_2820,70.20,449.25
frame_2822,21.23,499.63
frame_2824,1919,0
frame_2826,1919,0
frame_2828,1919,0
frame_2830,1919,0
frame_2832,1919,0
frame_2834,1919,0
frame_2836,1919,0
frame_2838,1919,0
frame_2840,874.88,110.72
frame_2842,874.86,110.33
frame_2844,874.80,108.73
frame_2846,271.19,181.70
frame_2848,869.47,110.15
frame_2850,419.46,32.54
frame_2852,1919,0
frame_2854,1022.97,385.39
frame_2856,1029.57,374.73
frame_2858,1042.40,366.51
frame_2860,1919,0
frame_2862,1919,0
frame_2864,1919,0
frame_2866,1075.45,314.71
frame_2868,1076.88,308.12
frame_2870,1919,0
frame_2872,1919,0
frame_2874,1919,0
frame_2876,1919,0
frame_2878,1919,0
frame_2880,1919,0
frame_2882,1919,0
frame_2884,1919,0
frame_2886,1919,0
frame_2888,1919,0
frame_2890,1007.86,193.08
frame_2892,1919,0
frame_2894,1919,0
frame_2896,1919,0
frame_2898,1919,0
frame_2900,1919,0
frame_2902,1088.44,114.84
frame_2904,1182.03,108.92
frame_2906,1193.59,112.65
frame_2908,1201.96,111.85
frame_2910,1919,0
frame_2912,1919,0
frame_2914,1919,0
frame_2916,1919,0
frame_2918,1919,0
frame_2920,973.82,17.53
frame_2922,978.14,26.85
frame_2924,980.20,37.03
frame_2926,984.22,50.52
frame_2928,986.56,61.74
frame_2930,989.28,74.53
frame_2932,992.87,85.05
frame_2934,995.92,99.81
frame_2936,997.95,109.51
frame_2938,1003.13,128.68
frame_2940,1919,0
frame_2942,1919,0
frame_2944,1919,0
frame_2946,1919,0
frame_2948,1919,0
frame_2950,1016.66,211.17
frame_2952,1018.43,211.57
frame_2954,1021.82,213.84
frame_2956,1022.25,196.07
frame_2958,1021.43,190.43
frame_2960,1156.00,108.26
frame_2962,1156.13,108.18
frame_2964,1156.76,109.20
frame_2966,1156.29,108.42
frame_2968,1156.97,110.14
frame_2970,1033.42,123.89
frame_2972,1038.22,117.52
frame_2974,1038.73,112.22
frame_2976,1041.55,106.54
frame_2978,1041.69,102.65
frame_2980,1044.86,99.58
frame_2982,1045.25,94.78
frame_2984,1045.62,91.57
frame_2986,1047.19,89.56
frame_2988,1047.53,88.31
frame_2990,1051.12,86.82
frame_2992,1051.49,85.27
frame_2994,1051.54,84.01
frame_2996,1055.36,83.43
frame_2998,1054.02,83.49
frame_3000,1058.10,85.86
frame_3002,1060.64,86.10
frame_3004,1061.43,87.77
frame_3006,1065.68,89.92
frame_3008,1065.18,91.58
frame_3010,1066.17,96.29
frame_3012,1069.53,99.20
frame_3014,1069.18,102.64
frame_3016,1070.12,105.56
frame_3018,1071.33,108.03
frame_3020,1074.34,130.24
frame_3022,1075.41,130.73
frame_3024,1075.70,131.18
frame_3026,1075.86,132.05
frame_3028,606.35,110.43
frame_3030,1073.16,106.23
frame_3032,1072.70,92.30
frame_3034,1070.04,78.67
frame_3036,1068.22,68.63
frame_3038,1068.14,57.74
frame_3040,1069.10,43.43
frame_3042,1065.25,33.12
frame_3044,1065.39,26.25
frame_3046,1066.70,19.60
frame_3048,1065.47,12.38
frame_3050,1919,0
frame_3052,1919,0
frame_3054,1919,0
frame_3056,1919,0
frame_3058,1919,0
frame_3060,1919,0
frame_3062,1919,0
frame_3064,1919,0
frame_3066,1919,0
frame_3068,1919,0
frame_3070,1919,0
frame_3072,1919,0
frame_3074,1919,0
frame_3076,1919,0
frame_3078,1919,0
frame_3080,1919,0
frame_3082,1919,0
frame_3084,1919,0
frame_3086,1919,0
frame_3088,1919,0
frame_3090,1919,0
frame_3092,1919,0
frame_3094,1919,0
frame_3096,1919,0
frame_3098,1919,0
frame_3100,1919,0
frame_3102,1919,0
frame_3104,1919,0
frame_3106,1919,0
frame_3108,1919,0
frame_3110,854.08,113.57
frame_3112,860.53,112.15
frame_3114,869.26,107.46
frame_3116,871.97,106.97
frame_3118,874.69,107.11
frame_3120,1058.35,14.77
frame_3122,1060.27,25.53
frame_3124,1059.64,47.16
frame_3126,1063.48,71.23
frame_3128,1062.30,89.73
frame_3130,1058.05,117.05
frame_3132,1061.74,138.64
frame_3134,1064.63,165.29
frame_3136,1066.76,195.14
frame_3138,1065.51,223.67
frame_3140,1064.59,255.21
frame_3142,1063.57,288.01
frame_3144,1067.09,324.80
frame_3146,1068.44,359.73
frame_3148,1073.73,397.01
frame_3150,1067.29,386.48
frame_3152,1071.97,368.35
frame_3154,1074.79,353.53
frame_3156,1077.40,330.73
frame_3158,1077.34,316.11
frame_3160,1080.87,299.03
frame_3162,1081.83,285.59
frame_3164,1085.53,273.05
frame_3166,1087.13,258.05
frame_3168,1089.16,246.34
frame_3170,1087.64,233.36
frame_3172,1093.18,223.79
frame_3174,1097.16,211.82
frame_3176,1098.51,203.67
frame_3178,1101.07,193.57
frame_3180,1102.91,188.32
frame_3182,1106.45,182.67
frame_3184,1109.79,179.80
frame_3186,1112.38,177.21
frame_3188,1115.08,176.95
frame_3190,1117.60,177.20
frame_3192,1121.25,181.30
frame_3194,1123.60,185.17
frame_3196,1127.74,191.64
frame_3198,1129.37,199.04
frame_3200,1132.45,214.47
frame_3202,1137.71,227.15
frame_3204,1141.76,244.94
frame_3206,1143.63,263.06
frame_3208,1146.07,285.56
frame_3210,1151.19,313.34
frame_3212,1148.05,309.90
frame_3214,1126.34,266.95
frame_3216,1116.54,244.59
frame_3218,1099.18,208.70
frame_3220,1083.42,181.68
frame_3222,1075.04,154.53
frame_3224,1066.68,136.36
frame_3226,1062.07,123.24
frame_3228,1053.56,110.86
frame_3230,1043.96,101.99
frame_3232,1041.29,94.69
frame_3234,1038.07,87.90
frame_3236,1034.26,85.54
frame_3238,1031.39,84.10
frame_3240,1026.84,79.96
frame_3242,1027.17,80.35
frame_3244,1025.43,82.82
frame_3246,1023.55,84.24
frame_3248,1021.11,87.26
frame_3250,1019.65,89.46
frame_3252,1019.34,93.30
frame_3254,1018.96,97.10
frame_3256,1017.29,103.92
frame_3258,1017.02,109.08
frame_3260,1014.01,113.59
frame_3262,1014.13,118.53
frame_3264,1017.76,125.69
frame_3266,1017.44,132.54
frame_3268,1015.98,136.71
frame_3270,1014.64,144.45
frame_3272,1016.18,151.39
frame_3274,1017.41,158.89
frame_3276,1017.83,168.80
frame_3278,1016.52,176.73
frame_3280,1021.62,191.68
frame_3282,1017.46,194.37
frame_3284,1018.15,199.49
frame_3286,1017.00,211.68
frame_3288,1016.74,216.31
frame_3290,1014.38,213.05
frame_3292,1013.58,205.85
frame_3294,1014.96,190.47
frame_3296,1014.67,179.73
frame_3298,1013.87,171.95
frame_3300,1015.11,166.10
frame_3302,1014.94,157.99
frame_3304,1015.25,154.76
frame_3306,1016.71,150.58
frame_3308,1015.62,148.32
frame_3310,1016.37,138.52
frame_3312,1017.62,137.10
frame_3314,1015.88,131.88
frame_3316,1018.34,131.42
frame_3318,1018.30,128.97
frame_3320,1018.19,128.06
frame_3322,1017.68,126.14
frame_3324,1017.86,124.54
frame_3326,1017.28,123.55
frame_3328,1014.32,123.70
frame_3330,1017.36,127.83
frame_3332,1017.29,126.94
frame_3334,1017.73,127.10
frame_3336,1017.38,128.07
frame_3338,1015.32,130.46
frame_3340,1012.77,140.63
frame_3342,1015.06,136.90
frame_3344,1016.86,128.95
frame_3346,1019.53,124.24
frame_3348,1024.80,120.37
frame_3350,1021.07,118.55
frame_3352,1023.67,115.72
frame_3354,1026.62,113.05
frame_3356,1029.86,111.27
frame_3358,1032.56,109.04
frame_3360,1037.05,109.30
frame_3362,1041.16,111.80
frame_3364,1043.30,111.46
frame_3366,1047.37,114.35
frame_3368,1050.51,116.81
frame_3370,1054.40,119.88
frame_3372,1062.46,127.20
frame_3374,1069.06,132.77
frame_3376,1075.49,140.09
frame_3378,1082.11,148.83
frame_3380,1084.48,160.41
frame_3382,1093.62,173.01
frame_3384,1102.09,185.90
frame_3386,1112.91,206.94
frame_3388,1120.98,219.33
frame_3390,1125.01,244.13
frame_3392,1137.54,266.44
frame_3394,1149.43,291.80
frame_3396,1164.08,326.60
frame_3398,1184.20,364.49
frame_3400,1191.82,399.98
frame_3402,1204.26,439.14
frame_3404,1225.57,495.43
frame_3406,1236.82,528.94
frame_3408,938.97,183.03
frame_3410,1269.14,516.74
frame_3412,1284.19,505.53
frame_3414,1299.79,502.15
frame_3416,1316.68,501.70
frame_3418,1340.37,505.27
frame_3420,1369.00,499.51
frame_3422,1346.58,474.45
frame_3424,1307.38,418.11
frame_3426,1271.95,375.88
frame_3428,1241.83,342.01
frame_3430,1208.50,310.64
frame_3432,1185.92,279.47
frame_3434,1165.04,257.87
frame_3436,1144.82,239.08
frame_3438,1123.31,215.78
frame_3440,1098.87,205.63
frame_3442,1088.50,190.92
frame_3444,1074.71,179.58
frame_3446,1062.48,172.32
frame_3448,1047.50,164.85
frame_3450,1035.72,159.71
frame_3452,1025.80,154.47
frame_3454,1015.02,150.31
frame_3456,1005.51,150.10
frame_3458,996.72,147.50
frame_3460,986.74,147.81
frame_3462,978.60,145.10
frame_3464,970.38,143.65
frame_3466,964.49,146.09
frame_3468,957.95,147.58
frame_3470,950.27,153.85
frame_3472,944.92,155.64
frame_3474,941.07,158.24
frame_3476,935.86,162.47
frame_3478,931.88,165.41
frame_3480,904.90,154.43
frame_3482,909.38,169.13
frame_3484,907.83,169.86
frame_3486,902.44,174.27
frame_3488,901.35,180.08
frame_3490,901.48,198.65
frame_3492,899.73,206.75
frame_3494,893.45,212.65
frame_3496,889.32,220.96
frame_3498,884.97,226.78
frame_3500,884.37,233.49
frame_3502,881.76,235.35
frame_3504,877.50,234.31
frame_3506,874.18,232.22
frame_3508,871.48,229.26
frame_3510,870.78,216.34
frame_3512,869.30,211.22
frame_3514,868.91,205.16
frame_3516,869.04,199.98
frame_3518,865.02,195.39
frame_3520,862.95,192.21
frame_3522,862.17,186.93
frame_3524,859.40,184.31
frame_3526,859.80,182.48
frame_3528,857.47,175.75
frame_3530,976.55,89.25
frame_3532,983.18,91.53
frame_3534,988.67,98.65
frame_3536,992.70,103.61
frame_3538,994.39,109.08
frame_3540,949.77,85.85
frame_3542,950.88,85.34
frame_3544,1919,0
frame_3546,1919,0
frame_3548,1919,0
frame_3550,925.40,180.96
frame_3552,931.45,183.06
frame_3554,941.23,187.97
frame_3556,957.05,193.79
frame_3558,971.04,196.50
frame_3560,984.96,205.75
frame_3562,1001.82,209.28
frame_3564,1015.87,222.36
frame_3566,1032.89,233.30
frame_3568,1047.17,244.20
frame_3570,1063.36,257.09
frame_3572,1084.29,269.63
frame_3574,1105.53,286.43
frame_3576,1130.35,308.32
frame_3578,1151.82,329.08
frame_3580,1176.55,355.15
frame_3582,1204.90,379.62
frame_3584,1235.82,410.67
frame_3586,1268.03,443.48
frame_3588,1303.63,477.13
frame_3590,1339.36,525.17
frame_3592,1374.76,569.11
frame_3594,1422.89,622.93
frame_3596,1468.67,677.79
frame_3598,1501.33,691.60
frame_3600,1537.76,699.17
frame_3602,1578.78,707.52
frame_3604,1620.78,714.41
frame_3606,1662.21,730.21
frame_3608,1709.67,750.66
frame_3610,1755.04,766.33
frame_3612,1802.50,788.85
frame_3614,1841.46,813.55
frame_3616,1916.93,847.23
frame_3618,1919,0
frame_3620,1919,0
frame_3622,1919,0
frame_3624,1919,0
frame_3626,1919,0
frame_3628,1919,0
frame_3630,1919,0
frame_3632,1919,0
frame_3634,1919,0
frame_3636,1919,0
frame_3638,1919,0
frame_3640,1919,0
frame_3642,963.22,208.70
frame_3644,962.72,209.95
frame_3646,962.74,214.01
frame_3648,964.21,214.03
frame_3650,1919,0
frame_3652,1919,0
frame_3654,1919,0
frame_3656,1919,0
frame_3658,1919,0
frame_3660,1919,0
frame_3662,1919,0
frame_3664,532.84,134.68
frame_3666,531.90,138.31
frame_3668,1919,0
frame_3670,1919,0
frame_3672,1919,0
